question_id,system,model,rater,accuracy,hallucination,completeness,interpretability
Q063,standard_rag,llama3_8b,rater_C,,,,
Q063,kg_rag,gpt4,rater_A,,,,
Q063,kg_rag,gpt4,rater_B,,,,
Q063,kg_rag,gpt4,rater_C,,,,
Q063,kg_rag,llama3_8b,rater_A,,,,
Q063,kg_rag,llama3_8b,rater_B,,,,
Q063,kg_rag,llama3_8b,rater_C,,,,
Q064,llm_only,gpt4,rater_A,,,,
Q064,llm_only,gpt4,rater_B,,,,
Q064,llm_only,gpt4,rater_C,,,,
Q064,llm_only,llama3_8b,rater_A,,,,
Q064,llm_only,llama3_8b,rater_B,,,,
Q064,llm_only,llama3_8b,rater_C,,,,
Q064,standard_rag,gpt4,rater_A,,,,
Q064,standard_rag,gpt4,rater_B,,,,
Q064,standard_rag,gpt4,rater_C,,,,
Q064,standard_rag,llama3_8b,rater_A,,,,
Q064,standard_rag,llama3_8b,rater_B,,,,
Q064,standard_rag,llama3_8b,rater_C,,,,
Q064,kg_rag,gpt4,rater_A,,,,
Q064,kg_rag,gpt4,rater_B,,,,
Q064,kg_rag,gpt4,rater_C,,,,
Q064,kg_rag,llama3_8b,rater_A,,,,
Q064,kg_rag,llama3_8b,rater_B,,,,
Q064,kg_rag,llama3_8b,rater_C,,,,
Q065,llm_only,gpt4,rater_A,,,,
Q065,llm_only,gpt4,rater_B,,,,
Q065,llm_only,gpt4,rater_C,,,,
Q065,llm_only,llama3_8b,rater_A,,,,
Q065,llm_only,llama3_8b,rater_B,,,,
Q065,llm_only,llama3_8b,rater_C,,,,
Q065,standard_rag,gpt4,rater_A,,,,
Q065,standard_rag,gpt4,rater_B,,,,
Q065,standard_rag,gpt4,rater_C,,,,
Q065,standard_rag,llama3_8b,rater_A,,,,
Q065,standard_rag,llama3_8b,rater_B,,,,
Q065,standard_rag,llama3_8b,rater_C,,,,
Q065,kg_rag,gpt4,rater_A,,,,
Q065,kg_rag,gpt4,rater_B,,,,
Q065,kg_rag,gpt4,rater_C,,,,
Q065,kg_rag,llama3_8b,rater_A,,,,
Q065,kg_rag,llama3_8b,rater_B,,,,
Q065,kg_rag,llama3_8b,rater_C,,,,
Q066,llm_only,gpt4,rater_A,,,,
Q066,llm_only,gpt4,rater_B,,,,
Q066,llm_only,gpt4,rater_C,,,,
Q066,llm_only,llama3_8b,rater_A,,,,
Q066,llm_only,llama3_8b,rater_B,,,,
Q066,llm_only,llama3_8b,rater_C,,,,
Q066,standard_rag,gpt4,rater_A,,,,
Q066,standard_rag,gpt4,rater_B,,,,
Q066,standard_rag,gpt4,rater_C,,,,
Q066,standard_rag,llama3_8b,rater_A,,,,
Q066,standard_rag,llama3_8b,rater_B,,,,
Q066,standard_rag,llama3_8b,rater_C,,,,
Q066,kg_rag,gpt4,rater_A,,,,
Q066,kg_rag,gpt4,rater_B,,,,
Q066,kg_rag,gpt4,rater_C,,,,
Q066,kg_rag,llama3_8b,rater_A,,,,
Q066,kg_rag,llama3_8b,rater_B,,,,
Q066,kg_rag,llama3_8b,rater_C,,,,
Q067,llm_only,gpt4,rater_A,,,,
Q067,llm_only,gpt4,rater_B,,,,
Q067,llm_only,gpt4,rater_C,,,,
Q067,llm_only,llama3_8b,rater_A,,,,
Q067,llm_only,llama3_8b,rater_B,,,,
Q067,llm_only,llama3_8b,rater_C,,,,
Q067,standard_rag,gpt4,rater_A,,,,
Q067,standard_rag,gpt4,rater_B,,,,
Q067,standard_rag,gpt4,rater_C,,,,
Q067,standard_rag,llama3_8b,rater_A,,,,
Q067,standard_rag,llama3_8b,rater_B,,,,
Q067,standard_rag,llama3_8b,rater_C,,,,
Q067,kg_rag,gpt4,rater_A,,,,
Q067,kg_rag,gpt4,rater_B,,,,
Q067,kg_rag,gpt4,rater_C,,,,
Q067,kg_rag,llama3_8b,rater_A,,,,
Q067,kg_rag,llama3_8b,rater_B,,,,
Q067,kg_rag,llama3_8b,rater_C,,,,
Q068,llm_only,gpt4,rater_A,,,,
Q068,llm_only,gpt4,rater_B,,,,
Q068,llm_only,gpt4,rater_C,,,,
Q068,llm_only,llama3_8b,rater_A,,,,
Q068,llm_only,llama3_8b,rater_B,,,,
Q068,llm_only,llama3_8b,rater_C,,,,
Q068,standard_rag,gpt4,rater_A,,,,
Q068,standard_rag,gpt4,rater_B,,,,
Q068,standard_rag,gpt4,rater_C,,,,
Q068,standard_rag,llama3_8b,rater_A,,,,
Q068,standard_rag,llama3_8b,rater_B,,,,
Q068,standard_rag,llama3_8b,rater_C,,,,
Q068,kg_rag,gpt4,rater_A,,,,
Q068,kg_rag,gpt4,rater_B,,,,
Q068,kg_rag,gpt4,rater_C,,,,
Q068,kg_rag,llama3_8b,rater_A,,,,
Q068,kg_rag,llama3_8b,rater_B,,,,
Q068,kg_rag,llama3_8b,rater_C,,,,
Q069,llm_only,gpt4,rater_A,,,,
Q069,llm_only,gpt4,rater_B,,,,
Q069,llm_only,gpt4,rater_C,,,,
Q069,llm_only,llama3_8b,rater_A,,,,
Q069,llm_only,llama3_8b,rater_B,,,,
Q069,llm_only,llama3_8b,rater_C,,,,
Q069,standard_rag,gpt4,rater_A,,,,
Q069,standard_rag,gpt4,rater_B,,,,
Q069,standard_rag,gpt4,rater_C,,,,
Q069,standard_rag,llama3_8b,rater_A,,,,
Q069,standard_rag,llama3_8b,rater_B,,,,
Q069,standard_rag,llama3_8b,rater_C,,,,
Q069,kg_rag,gpt4,rater_A,,,,
Q069,kg_rag,gpt4,rater_B,,,,
Q069,kg_rag,gpt4,rater_C,,,,
Q069,kg_rag,llama3_8b,rater_A,,,,
Q069,kg_rag,llama3_8b,rater_B,,,,
Q069,kg_rag,llama3_8b,rater_C,,,,
Q070,llm_only,gpt4,rater_A,,,,
Q070,llm_only,gpt4,rater_B,,,,
Q070,llm_only,gpt4,rater_C,,,,
Q070,llm_only,llama3_8b,rater_A,,,,
Q070,llm_only,llama3_8b,rater_B,,,,
Q070,llm_only,llama3_8b,rater_C,,,,
Q070,standard_rag,gpt4,rater_A,,,,
Q070,standard_rag,gpt4,rater_B,,,,
Q070,standard_rag,gpt4,rater_C,,,,
Q070,standard_rag,llama3_8b,rater_A,,,,
Q070,standard_rag,llama3_8b,rater_B,,,,
Q070,standard_rag,llama3_8b,rater_C,,,,
Q070,kg_rag,gpt4,rater_A,,,,
Q070,kg_rag,gpt4,rater_B,,,,
Q070,kg_rag,gpt4,rater_C,,,,
Q070,kg_rag,llama3_8b,rater_A,,,,
Q070,kg_rag,llama3_8b,rater_B,,,,
Q070,kg_rag,llama3_8b,rater_C,,,,
Q071,llm_only,gpt4,rater_A,,,,
Q071,llm_only,gpt4,rater_B,,,,
Q071,llm_only,gpt4,rater_C,,,,
Q071,llm_only,llama3_8b,rater_A,,,,
Q071,llm_only,llama3_8b,rater_B,,,,
Q071,llm_only,llama3_8b,rater_C,,,,
Q071,standard_rag,gpt4,rater_A,,,,
Q071,standard_rag,gpt4,rater_B,,,,
Q071,standard_rag,gpt4,rater_C,,,,
Q071,standard_rag,llama3_8b,rater_A,,,,
Q071,standard_rag,llama3_8b,rater_B,,,,
Q071,standard_rag,llama3_8b,rater_C,,,,
Q071,kg_rag,gpt4,rater_A,,,,
Q071,kg_rag,gpt4,rater_B,,,,
Q071,kg_rag,gpt4,rater_C,,,,
Q071,kg_rag,llama3_8b,rater_A,,,,
Q071,kg_rag,llama3_8b,rater_B,,,,
Q071,kg_rag,llama3_8b,rater_C,,,,
Q072,llm_only,gpt4,rater_A,,,,
Q072,llm_only,gpt4,rater_B,,,,
Q072,llm_only,gpt4,rater_C,,,,
Q072,llm_only,llama3_8b,rater_A,,,,
Q072,llm_only,llama3_8b,rater_B,,,,
Q072,llm_only,llama3_8b,rater_C,,,,
Q072,standard_rag,gpt4,rater_A,,,,
Q072,standard_rag,gpt4,rater_B,,,,
Q072,standard_rag,gpt4,rater_C,,,,
Q072,standard_rag,llama3_8b,rater_A,,,,
Q072,standard_rag,llama3_8b,rater_B,,,,
Q072,standard_rag,llama3_8b,rater_C,,,,
Q072,kg_rag,gpt4,rater_A,,,,
Q072,kg_rag,gpt4,rater_B,,,,
Q072,kg_rag,gpt4,rater_C,,,,
Q072,kg_rag,llama3_8b,rater_A,,,,
Q072,kg_rag,llama3_8b,rater_B,,,,
Q072,kg_rag,llama3_8b,rater_C,,,,
Q073,llm_only,gpt4,rater_A,,,,
Q073,llm_only,gpt4,rater_B,,,,
Q073,llm_only,gpt4,rater_C,,,,
Q073,llm_only,llama3_8b,rater_A,,,,
Q073,llm_only,llama3_8b,rater_B,,,,
Q073,llm_only,llama3_8b,rater_C,,,,
Q073,standard_rag,gpt4,rater_A,,,,
Q073,standard_rag,gpt4,rater_B,,,,
Q073,standard_rag,gpt4,rater_C,,,,
Q073,standard_rag,llama3_8b,rater_A,,,,
Q073,standard_rag,llama3_8b,rater_B,,,,
Q073,standard_rag,llama3_8b,rater_C,,,,
Q073,kg_rag,gpt4,rater_A,,,,
Q073,kg_rag,gpt4,rater_B,,,,
Q073,kg_rag,gpt4,rater_C,,,,
Q073,kg_rag,llama3_8b,rater_A,,,,
Q073,kg_rag,llama3_8b,rater_B,,,,
Q073,kg_rag,llama3_8b,rater_C,,,,
Q074,llm_only,gpt4,rater_A,,,,
Q074,llm_only,gpt4,rater_B,,,,
Q074,llm_only,gpt4,rater_C,,,,
Q074,llm_only,llama3_8b,rater_A,,,,
Q074,llm_only,llama3_8b,rater_B,,,,
Q074,llm_only,llama3_8b,rater_C,,,,
Q074,standard_rag,gpt4,rater_A,,,,
Q074,standard_rag,gpt4,rater_B,,,,
Q074,standard_rag,gpt4,rater_C,,,,
Q074,standard_rag,llama3_8b,rater_A,,,,
Q074,standard_rag,llama3_8b,rater_B,,,,
Q074,standard_rag,llama3_8b,rater_C,,,,
Q074,kg_rag,gpt4,rater_A,,,,
Q074,kg_rag,gpt4,rater_B,,,,
Q074,kg_rag,gpt4,rater_C,,,,
Q074,kg_rag,llama3_8b,rater_A,,,,
Q074,kg_rag,llama3_8b,rater_B,,,,
Q074,kg_rag,llama3_8b,rater_C,,,,
Q075,llm_only,gpt4,rater_A,,,,
Q075,llm_only,gpt4,rater_B,,,,
Q075,llm_only,gpt4,rater_C,,,,
Q075,llm_only,llama3_8b,rater_A,,,,
Q075,llm_only,llama3_8b,rater_B,,,,
Q075,llm_only,llama3_8b,rater_C,,,,
Q075,standard_rag,gpt4,rater_A,,,,
Q075,standard_rag,gpt4,rater_B,,,,
Q075,standard_rag,gpt4,rater_C,,,,
Q075,standard_rag,llama3_8b,rater_A,,,,
Q075,standard_rag,llama3_8b,rater_B,,,,
Q075,standard_rag,llama3_8b,rater_C,,,,
Q075,kg_rag,gpt4,rater_A,,,,
Q075,kg_rag,gpt4,rater_B,,,,
Q075,kg_rag,gpt4,rater_C,,,,
Q075,kg_rag,llama3_8b,rater_A,,,,
Q075,kg_rag,llama3_8b,rater_B,,,,
Q075,kg_rag,llama3_8b,rater_C,,,,
Q076,llm_only,gpt4,rater_A,,,,
Q076,llm_only,gpt4,rater_B,,,,
Q076,llm_only,gpt4,rater_C,,,,
Q076,llm_only,llama3_8b,rater_A,,,,
Q076,llm_only,llama3_8b,rater_B,,,,
Q076,llm_only,llama3_8b,rater_C,,,,
Q076,standard_rag,gpt4,rater_A,,,,
Q076,standard_rag,gpt4,rater_B,,,,
Q076,standard_rag,gpt4,rater_C,,,,
Q076,standard_rag,llama3_8b,rater_A,,,,
Q076,standard_rag,llama3_8b,rater_B,,,,
Q076,standard_rag,llama3_8b,rater_C,,,,
Q076,kg_rag,gpt4,rater_A,,,,
Q076,kg_rag,gpt4,rater_B,,,,
Q076,kg_rag,gpt4,rater_C,,,,
Q076,kg_rag,llama3_8b,rater_A,,,,
Q076,kg_rag,llama3_8b,rater_B,,,,
Q076,kg_rag,llama3_8b,rater_C,,,,
Q077,llm_only,gpt4,rater_A,,,,
Q077,llm_only,gpt4,rater_B,,,,
Q077,llm_only,gpt4,rater_C,,,,
Q077,llm_only,llama3_8b,rater_A,,,,
Q077,llm_only,llama3_8b,rater_B,,,,
Q077,llm_only,llama3_8b,rater_C,,,,
Q077,standard_rag,gpt4,rater_A,,,,
Q077,standard_rag,gpt4,rater_B,,,,
Q077,standard_rag,gpt4,rater_C,,,,
Q077,standard_rag,llama3_8b,rater_A,,,,
Q077,standard_rag,llama3_8b,rater_B,,,,
Q077,standard_rag,llama3_8b,rater_C,,,,
Q077,kg_rag,gpt4,rater_A,,,,
Q077,kg_rag,gpt4,rater_B,,,,
Q077,kg_rag,gpt4,rater_C,,,,
Q077,kg_rag,llama3_8b,rater_A,,,,
Q077,kg_rag,llama3_8b,rater_B,,,,
Q077,kg_rag,llama3_8b,rater_C,,,,
Q078,llm_only,gpt4,rater_A,,,,
Q078,llm_only,gpt4,rater_B,,,,
Q078,llm_only,gpt4,rater_C,,,,
Q078,llm_only,llama3_8b,rater_A,,,,
Q078,llm_only,llama3_8b,rater_B,,,,
Q078,llm_only,llama3_8b,rater_C,,,,
Q078,standard_rag,gpt4,rater_A,,,,
Q078,standard_rag,gpt4,rater_B,,,,
Q078,standard_rag,gpt4,rater_C,,,,
Q078,standard_rag,llama3_8b,rater_A,,,,
Q078,standard_rag,llama3_8b,rater_B,,,,
Q078,standard_rag,llama3_8b,rater_C,,,,
Q078,kg_rag,gpt4,rater_A,,,,
Q078,kg_rag,gpt4,rater_B,,,,
Q078,kg_rag,gpt4,rater_C,,,,
Q078,kg_rag,llama3_8b,rater_A,,,,
Q078,kg_rag,llama3_8b,rater_B,,,,
Q078,kg_rag,llama3_8b,rater_C,,,,
Q079,llm_only,gpt4,rater_A,,,,
Q079,llm_only,gpt4,rater_B,,,,
Q079,llm_only,gpt4,rater_C,,,,
Q079,llm_only,llama3_8b,rater_A,,,,
Q079,llm_only,llama3_8b,rater_B,,,,
Q079,llm_only,llama3_8b,rater_C,,,,
Q079,standard_rag,gpt4,rater_A,,,,
Q079,standard_rag,gpt4,rater_B,,,,
Q079,standard_rag,gpt4,rater_C,,,,
Q079,standard_rag,llama3_8b,rater_A,,,,
Q079,standard_rag,llama3_8b,rater_B,,,,
Q079,standard_rag,llama3_8b,rater_C,,,,
Q079,kg_rag,gpt4,rater_A,,,,
Q079,kg_rag,gpt4,rater_B,,,,
Q079,kg_rag,gpt4,rater_C,,,,
Q079,kg_rag,llama3_8b,rater_A,,,,
Q079,kg_rag,llama3_8b,rater_B,,,,
Q079,kg_rag,llama3_8b,rater_C,,,,
Q080,llm_only,gpt4,rater_A,,,,
Q080,llm_only,gpt4,rater_B,,,,
Q080,llm_only,gpt4,rater_C,,,,
Q080,llm_only,llama3_8b,rater_A,,,,
Q080,llm_only,llama3_8b,rater_B,,,,
Q080,llm_only,llama3_8b,rater_C,,,,
Q080,standard_rag,gpt4,rater_A,,,,
Q080,standard_rag,gpt4,rater_B,,,,
Q080,standard_rag,gpt4,rater_C,,,,
Q080,standard_rag,llama3_8b,rater_A,,,,
Q080,standard_rag,llama3_8b,rater_B,,,,
Q080,standard_rag,llama3_8b,rater_C,,,,
Q080,kg_rag,gpt4,rater_A,,,,
Q080,kg_rag,gpt4,rater_B,,,,
Q080,kg_rag,gpt4,rater_C,,,,
Q080,kg_rag,llama3_8b,rater_A,,,,
Q080,kg_rag,llama3_8b,rater_B,,,,
Q080,kg_rag,llama3_8b,rater_C,,,,
Q081,llm_only,gpt4,rater_A,,,,
Q081,llm_only,gpt4,rater_B,,,,
Q081,llm_only,gpt4,rater_C,,,,
Q081,llm_only,llama3_8b,rater_A,,,,
Q081,llm_only,llama3_8b,rater_B,,,,
Q081,llm_only,llama3_8b,rater_C,,,,
Q081,standard_rag,gpt4,rater_A,,,,
Q081,standard_rag,gpt4,rater_B,,,,
Q081,standard_rag,gpt4,rater_C,,,,
Q081,standard_rag,llama3_8b,rater_A,,,,
Q081,standard_rag,llama3_8b,rater_B,,,,
Q081,standard_rag,llama3_8b,rater_C,,,,
Q081,kg_rag,gpt4,rater_A,,,,
Q081,kg_rag,gpt4,rater_B,,,,
Q081,kg_rag,gpt4,rater_C,,,,
Q081,kg_rag,llama3_8b,rater_A,,,,
Q081,kg_rag,llama3_8b,rater_B,,,,
Q081,kg_rag,llama3_8b,rater_C,,,,
Q082,llm_only,gpt4,rater_A,,,,
Q082,llm_only,gpt4,rater_B,,,,
Q082,llm_only,gpt4,rater_C,,,,
Q082,llm_only,llama3_8b,rater_A,,,,
Q082,llm_only,llama3_8b,rater_B,,,,
Q082,llm_only,llama3_8b,rater_C,,,,
Q082,standard_rag,gpt4,rater_A,,,,
Q082,standard_rag,gpt4,rater_B,,,,
Q082,standard_rag,gpt4,rater_C,,,,
Q082,standard_rag,llama3_8b,rater_A,,,,
Q082,standard_rag,llama3_8b,rater_B,,,,
Q082,standard_rag,llama3_8b,rater_C,,,,
Q082,kg_rag,gpt4,rater_A,,,,
Q082,kg_rag,gpt4,rater_B,,,,
Q082,kg_rag,gpt4,rater_C,,,,
Q082,kg_rag,llama3_8b,rater_A,,,,
Q082,kg_rag,llama3_8b,rater_B,,,,
Q082,kg_rag,llama3_8b,rater_C,,,,
Q083,llm_only,gpt4,rater_A,,,,
Q083,llm_only,gpt4,rater_B,,,,
Q083,llm_only,gpt4,rater_C,,,,
Q083,llm_only,llama3_8b,rater_A,,,,
Q083,llm_only,llama3_8b,rater_B,,,,
Q083,llm_only,llama3_8b,rater_C,,,,
Q083,standard_rag,gpt4,rater_A,,,,
Q083,standard_rag,gpt4,rater_B,,,,
Q083,standard_rag,gpt4,rater_C,,,,
Q083,standard_rag,llama3_8b,rater_A,,,,
Q083,standard_rag,llama3_8b,rater_B,,,,
Q083,standard_rag,llama3_8b,rater_C,,,,
Q083,kg_rag,gpt4,rater_A,,,,
Q083,kg_rag,gpt4,rater_B,,,,
Q083,kg_rag,gpt4,rater_C,,,,
Q083,kg_rag,llama3_8b,rater_A,,,,
Q083,kg_rag,llama3_8b,rater_B,,,,
Q083,kg_rag,llama3_8b,rater_C,,,,
Q084,llm_only,gpt4,rater_A,,,,
Q084,llm_only,gpt4,rater_B,,,,
Q084,llm_only,gpt4,rater_C,,,,
Q084,llm_only,llama3_8b,rater_A,,,,
Q084,llm_only,llama3_8b,rater_B,,,,
Q084,llm_only,llama3_8b,rater_C,,,,
Q084,standard_rag,gpt4,rater_A,,,,
Q084,standard_rag,gpt4,rater_B,,,,
Q084,standard_rag,gpt4,rater_C,,,,
Q084,standard_rag,llama3_8b,rater_A,,,,
Q084,standard_rag,llama3_8b,rater_B,,,,
Q084,standard_rag,llama3_8b,rater_C,,,,
Q084,kg_rag,gpt4,rater_A,,,,
Q084,kg_rag,gpt4,rater_B,,,,
Q084,kg_rag,gpt4,rater_C,,,,
Q084,kg_rag,llama3_8b,rater_A,,,,
Q084,kg_rag,llama3_8b,rater_B,,,,
Q084,kg_rag,llama3_8b,rater_C,,,,
Q085,llm_only,gpt4,rater_A,,,,
Q085,llm_only,gpt4,rater_B,,,,
Q085,llm_only,gpt4,rater_C,,,,
Q085,llm_only,llama3_8b,rater_A,,,,
Q085,llm_only,llama3_8b,rater_B,,,,
Q085,llm_only,llama3_8b,rater_C,,,,
Q085,standard_rag,gpt4,rater_A,,,,
Q085,standard_rag,gpt4,rater_B,,,,
Q085,standard_rag,gpt4,rater_C,,,,
Q085,standard_rag,llama3_8b,rater_A,,,,
Q085,standard_rag,llama3_8b,rater_B,,,,
Q085,standard_rag,llama3_8b,rater_C,,,,
Q085,kg_rag,gpt4,rater_A,,,,
Q085,kg_rag,gpt4,rater_B,,,,
Q085,kg_rag,gpt4,rater_C,,,,
Q085,kg_rag,llama3_8b,rater_A,,,,
Q085,kg_rag,llama3_8b,rater_B,,,,
Q085,kg_rag,llama3_8b,rater_C,,,,
Q086,llm_only,gpt4,rater_A,,,,
Q086,llm_only,gpt4,rater_B,,,,
Q086,llm_only,gpt4,rater_C,,,,
Q086,llm_only,llama3_8b,rater_A,,,,
Q086,llm_only,llama3_8b,rater_B,,,,
Q086,llm_only,llama3_8b,rater_C,,,,
Q086,standard_rag,gpt4,rater_A,,,,
Q086,standard_rag,gpt4,rater_B,,,,
Q086,standard_rag,gpt4,rater_C,,,,
Q086,standard_rag,llama3_8b,rater_A,,,,
Q086,standard_rag,llama3_8b,rater_B,,,,
Q086,standard_rag,llama3_8b,rater_C,,,,
Q086,kg_rag,gpt4,rater_A,,,,
Q086,kg_rag,gpt4,rater_B,,,,
Q086,kg_rag,gpt4,rater_C,,,,
Q086,kg_rag,llama3_8b,rater_A,,,,
Q086,kg_rag,llama3_8b,rater_B,,,,
Q086,kg_rag,llama3_8b,rater_C,,,,
Q087,llm_only,gpt4,rater_A,,,,
Q087,llm_only,gpt4,rater_B,,,,
Q087,llm_only,gpt4,rater_C,,,,
Q087,llm_only,llama3_8b,rater_A,,,,
Q087,llm_only,llama3_8b,rater_B,,,,
Q087,llm_only,llama3_8b,rater_C,,,,
Q087,standard_rag,gpt4,rater_A,,,,
Q087,standard_rag,gpt4,rater_B,,,,
Q087,standard_rag,gpt4,rater_C,,,,
Q087,standard_rag,llama3_8b,rater_A,,,,
Q087,standard_rag,llama3_8b,rater_B,,,,
Q087,standard_rag,llama3_8b,rater_C,,,,
Q087,kg_rag,gpt4,rater_A,,,,
Q087,kg_rag,gpt4,rater_B,,,,
Q087,kg_rag,gpt4,rater_C,,,,
Q087,kg_rag,llama3_8b,rater_A,,,,
Q087,kg_rag,llama3_8b,rater_B,,,,
Q087,kg_rag,llama3_8b,rater_C,,,,
Q088,llm_only,gpt4,rater_A,,,,
Q088,llm_only,gpt4,rater_B,,,,
Q088,llm_only,gpt4,rater_C,,,,
Q088,llm_only,llama3_8b,rater_A,,,,
Q088,llm_only,llama3_8b,rater_B,,,,
Q088,llm_only,llama3_8b,rater_C,,,,
Q088,standard_rag,gpt4,rater_A,,,,
Q088,standard_rag,gpt4,rater_B,,,,
Q088,standard_rag,gpt4,rater_C,,,,
Q088,standard_rag,llama3_8b,rater_A,,,,
Q088,standard_rag,llama3_8b,rater_B,,,,
Q088,standard_rag,llama3_8b,rater_C,,,,
Q088,kg_rag,gpt4,rater_A,,,,
Q088,kg_rag,gpt4,rater_B,,,,
Q088,kg_rag,gpt4,rater_C,,,,
Q088,kg_rag,llama3_8b,rater_A,,,,
Q088,kg_rag,llama3_8b,rater_B,,,,
Q088,kg_rag,llama3_8b,rater_C,,,,
Q089,llm_only,gpt4,rater_A,,,,
Q089,llm_only,gpt4,rater_B,,,,
Q089,llm_only,gpt4,rater_C,,,,
Q089,llm_only,llama3_8b,rater_A,,,,
Q089,llm_only,llama3_8b,rater_B,,,,
Q089,llm_only,llama3_8b,rater_C,,,,
Q089,standard_rag,gpt4,rater_A,,,,
Q089,standard_rag,gpt4,rater_B,,,,
Q089,standard_rag,gpt4,rater_C,,,,
Q089,standard_rag,llama3_8b,rater_A,,,,
Q089,standard_rag,llama3_8b,rater_B,,,,
Q089,standard_rag,llama3_8b,rater_C,,,,
Q089,kg_rag,gpt4,rater_A,,,,
Q089,kg_rag,gpt4,rater_B,,,,
Q089,kg_rag,gpt4,rater_C,,,,
Q089,kg_rag,llama3_8b,rater_A,,,,
Q089,kg_rag,llama3_8b,rater_B,,,,
Q089,kg_rag,llama3_8b,rater_C,,,,
Q090,llm_only,gpt4,rater_A,,,,
Q090,llm_only,gpt4,rater_B,,,,
Q090,llm_only,gpt4,rater_C,,,,
Q090,llm_only,llama3_8b,rater_A,,,,
Q090,llm_only,llama3_8b,rater_B,,,,
Q090,llm_only,llama3_8b,rater_C,,,,
Q090,standard_rag,gpt4,rater_A,,,,
Q090,standard_rag,gpt4,rater_B,,,,
Q090,standard_rag,gpt4,rater_C,,,,
Q090,standard_rag,llama3_8b,rater_A,,,,
Q090,standard_rag,llama3_8b,rater_B,,,,
Q090,standard_rag,llama3_8b,rater_C,,,,
Q090,kg_rag,gpt4,rater_A,,,,
Q090,kg_rag,gpt4,rater_B,,,,
Q090,kg_rag,gpt4,rater_C,,,,
Q090,kg_rag,llama3_8b,rater_A,,,,
Q090,kg_rag,llama3_8b,rater_B,,,,
Q090,kg_rag,llama3_8b,rater_C,,,,
Q091,llm_only,gpt4,rater_A,,,,
Q091,llm_only,gpt4,rater_B,,,,
Q091,llm_only,gpt4,rater_C,,,,
Q091,llm_only,llama3_8b,rater_A,,,,
Q091,llm_only,llama3_8b,rater_B,,,,
Q091,llm_only,llama3_8b,rater_C,,,,
Q091,standard_rag,gpt4,rater_A,,,,
Q091,standard_rag,gpt4,rater_B,,,,
Q091,standard_rag,gpt4,rater_C,,,,
Q091,standard_rag,llama3_8b,rater_A,,,,
Q091,standard_rag,llama3_8b,rater_B,,,,
Q091,standard_rag,llama3_8b,rater_C,,,,
Q091,kg_rag,gpt4,rater_A,,,,
Q091,kg_rag,gpt4,rater_B,,,,
Q091,kg_rag,gpt4,rater_C,,,,
Q091,kg_rag,llama3_8b,rater_A,,,,
Q091,kg_rag,llama3_8b,rater_B,,,,
Q091,kg_rag,llama3_8b,rater_C,,,,
Q092,llm_only,gpt4,rater_A,,,,
Q092,llm_only,gpt4,rater_B,,,,
Q092,llm_only,gpt4,rater_C,,,,
Q092,llm_only,llama3_8b,rater_A,,,,
Q092,llm_only,llama3_8b,rater_B,,,,
Q092,llm_only,llama3_8b,rater_C,,,,
Q092,standard_rag,gpt4,rater_A,,,,
Q092,standard_rag,gpt4,rater_B,,,,
Q092,standard_rag,gpt4,rater_C,,,,
Q092,standard_rag,llama3_8b,rater_A,,,,
Q092,standard_rag,llama3_8b,rater_B,,,,
Q092,standard_rag,llama3_8b,rater_C,,,,
Q092,kg_rag,gpt4,rater_A,,,,
Q092,kg_rag,gpt4,rater_B,,,,
Q092,kg_rag,gpt4,rater_C,,,,
Q092,kg_rag,llama3_8b,rater_A,,,,
Q092,kg_rag,llama3_8b,rater_B,,,,
Q092,kg_rag,llama3_8b,rater_C,,,,
Q093,llm_only,gpt4,rater_A,,,,
Q093,llm_only,gpt4,rater_B,,,,
Q093,llm_only,gpt4,rater_C,,,,
Q093,llm_only,llama3_8b,rater_A,,,,
Q093,llm_only,llama3_8b,rater_B,,,,
Q093,llm_only,llama3_8b,rater_C,,,,
Q093,standard_rag,gpt4,rater_A,,,,
Q093,standard_rag,gpt4,rater_B,,,,
Q093,standard_rag,gpt4,rater_C,,,,
Q093,standard_rag,llama3_8b,rater_A,,,,
Q093,standard_rag,llama3_8b,rater_B,,,,
Q093,standard_rag,llama3_8b,rater_C,,,,
Q093,kg_rag,gpt4,rater_A,,,,
Q093,kg_rag,gpt4,rater_B,,,,
Q093,kg_rag,gpt4,rater_C,,,,
Q093,kg_rag,llama3_8b,rater_A,,,,
Q093,kg_rag,llama3_8b,rater_B,,,,
Q093,kg_rag,llama3_8b,rater_C,,,,
Q094,llm_only,gpt4,rater_A,,,,
Q094,llm_only,gpt4,rater_B,,,,
Q094,llm_only,gpt4,rater_C,,,,
Q094,llm_only,llama3_8b,rater_A,,,,
Q094,llm_only,llama3_8b,rater_B,,,,
Q094,llm_only,llama3_8b,rater_C,,,,
Q094,standard_rag,gpt4,rater_A,,,,
Q094,standard_rag,gpt4,rater_B,,,,
Q094,standard_rag,gpt4,rater_C,,,,
Q094,standard_rag,llama3_8b,rater_A,,,,
Q094,standard_rag,llama3_8b,rater_B,,,,
Q094,standard_rag,llama3_8b,rater_C,,,,
Q094,kg_rag,gpt4,rater_A,,,,
Q094,kg_rag,gpt4,rater_B,,,,
Q094,kg_rag,gpt4,rater_C,,,,
Q094,kg_rag,llama3_8b,rater_A,,,,
Q094,kg_rag,llama3_8b,rater_B,,,,
Q094,kg_rag,llama3_8b,rater_C,,,,
Q095,llm_only,gpt4,rater_A,,,,
